o,d,h,mean_min,n,mean_km
8004,5009,22,12.241666666666667,30.0,2.785231093333333
8004,6002,8,4.4624999999999995,52.0,1.3834134230769228
8004,6002,9,5.168614718614719,77.0,1.3708650727272729
8004,6002,10,6.468794326241135,47.0,1.643238863829787
8004,6002,11,5.193089430894308,41.0,1.3840323999999997
8004,6002,12,5.922807017543859,38.0,1.4954156684210527
8004,6002,13,5.122222222222222,33.0,1.3733034666666668
8004,6002,14,5.757843137254902,34.0,1.4981062058823529
8004,6002,15,5.163725490196079,34.0,1.3835590647058822
8004,6002,18,4.904065040650407,41.0,1.3463502926829267
8004,6003,7,3.189351851851852,36.0,1.1162561055555555
8004,6003,8,3.874867724867725,63.0,1.2555406507936508
8004,6003,9,4.529324894514769,79.0,1.2039492911392404
8004,6003,10,4.557630522088353,83.0,1.232405426506024
8004,6003,11,4.239071038251366,61.0,1.1476440983606557
8004,6003,12,5.486111111111111,102.0,1.206689443137255
8004,6003,13,4.806666666666667,100.0,1.20941901
8004,6003,14,4.1467261904761905,112.0,1.1876067053571429
8004,6003,15,4.418699186991869,82.0,1.2219208341463412
8004,6003,16,4.273958333333334,80.0,1.2039874875
8004,6003,17,4.319135802469136,81.0,1.1402471925925926
8004,6003,18,4.463143631436314,123.0,1.1430239219512195
8004,6003,19,4.890782828282829,132.0,1.1379984515151513
8004,6003,20,5.353452380952381,140.0,1.1696453214285714
8004,6003,21,4.753048780487804,82.0,1.0910147634146343
8004,6003,22,5.141891891891893,74.0,1.605207910810811
8004,6003,23,4.128828828828829,74.0,1.2152691783783782
8004,6004,0,6.091964285714285,56.0,1.3196587999999998
8004,6004,1,6.458585858585859,33.0,1.4869326242424243
8004,6004,2,6.5606060606060606,33.0,1.5274099636363638
8004,6004,9,5.809210526315789,38.0,1.3124591210526315
8004,6004,10,5.74367816091954,58.0,1.2949637551724136
8004,6004,11,5.536752136752137,39.0,1.2589990615384614
8004,6004,12,6.143382352941177,68.0,1.278005294117647
8004,6004,13,6.147222222222223,66.0,1.330143893939394
8004,6004,14,6.550757575757576,44.0,1.3211218363636363
8004,6004,15,6.108064516129034,62.0,1.3879259645161293
8004,6004,16,6.119819819819819,37.0,1.2731184270270268
8004,6004,17,5.502976190476191,56.0,1.3202335642857144
8004,6004,18,6.813829787234042,94.0,1.312296925531915
8004,6004,19,6.824657534246574,146.0,1.3072029493150685
8004,6004,20,6.827319587628866,97.0,1.291951606185567
8004,6004,21,7.281124497991967,83.0,1.320822178313253
8004,6004,22,6.45343137254902,68.0,1.3142154441176472
8004,6004,23,6.032850241545893,69.0,1.266247371014493
8004,6005,9,7.033333333333333,69.0,1.5270070985507247
8004,6005,10,7.832843137254902,34.0,1.5137262705882353
8004,6005,11,6.922916666666667,32.0,1.5841940625
8004,6005,12,7.886333333333333,50.0,1.467074344
8004,6005,13,7.614529914529914,39.0,1.4624361435897437
8004,6005,14,6.895098039215687,34.0,1.5066262411764706
8004,6005,15,7.85752688172043,31.0,1.6150505612903225
8004,6005,16,6.847058823529413,34.0,1.5033128941176472
8004,6005,17,6.681914893617021,47.0,1.5172309659574468
8004,6005,18,7.337179487179488,52.0,1.5223737423076924
8004,6005,19,7.4372549019607845,34.0,1.4962128647058823
8004,6005,20,7.128508771929824,38.0,1.5364961894736842
8004,6006,0,7.77142857142857,35.0,1.849821377142857
8004,6006,1,8.532407407407407,36.0,1.7760855055555556
8004,6006,8,6.3983333333333325,30.0,1.4307032600000003
8004,6006,9,7.268992248062015,43.0,1.4877038372093023
8004,6006,10,6.758730158730159,42.0,1.4028080333333333
8004,6006,11,7.888425925925926,36.0,1.460923088888889
8004,6006,12,8.137777777777778,45.0,1.5524766533333332
8004,6006,13,8.128787878787879,44.0,1.5753244045454549
8004,6006,14,7.822368421052632,38.0,1.525061405263158
8004,6006,16,7.742391304347826,46.0,1.654821347826087
8004,6006,17,6.848039215686276,51.0,1.5130951568627449
8004,6006,18,8.295267489711934,81.0,1.602982113580247
8004,6006,19,9.006597222222224,96.0,1.6524233729166669
8004,6006,20,7.81280487804878,82.0,1.5814709414634147
8004,6006,21,7.627366255144033,81.0,1.6753030716049384
8004,6006,22,6.759887005649717,59.0,1.5850635152542374
8004,6006,23,6.795299145299145,39.0,1.6811413230769232
8004,6007,0,7.52860696517413,67.0,1.797897
8004,6007,10,8.290740740740741,36.0,1.7944141
8004,6007,11,9.109583333333333,40.0,1.7863674
8004,6007,12,9.092276422764229,41.0,1.8275822048780488
8004,6007,13,9.305982905982907,39.0,1.8288704820512822
8004,6007,14,9.132389937106918,53.0,1.8191614981132074
8004,6007,15,9.21782945736434,43.0,1.900518260465116
8004,6007,16,8.90426356589147,43.0,1.8739454372093023
8004,6007,17,9.55493827160494,54.0,1.9252474814814815
8004,6007,18,10.039010989010988,91.0,1.816608843956044
8004,6007,19,10.750289855072465,115.0,1.8433240417391303
8004,6007,20,9.865849673202614,102.0,1.8633632745098039
8004,6007,21,9.645934959349592,82.0,1.7306292829268293
8004,6007,22,8.504008438818566,79.0,1.8212024810126584
8004,6007,23,8.241520467836258,57.0,2.1426809228070174
8004,6008,0,8.622666666666667,50.0,2.1069479280000003
8004,6008,1,7.808854166666668,32.0,2.045873475
8004,6008,2,7.81919191919192,33.0,2.0375219757575764
8004,6008,18,12.038888888888888,39.0,1.9860906205128204
8004,6008,19,12.357309941520468,57.0,2.05289669122807
8004,6008,20,11.557291666666666,48.0,1.9965874375000003
8004,6008,21,11.428333333333335,40.0,2.4602785249999997
8004,6008,22,9.879259259259259,45.0,2.0199005155555554
8004,6008,23,9.099242424242425,44.0,2.1217684863636364
8004,6009,21,12.250537634408602,31.0,2.3776700645161286
8004,6009,22,10.624999999999998,32.0,2.3390751062499997
8004,6009,23,10.254954954954956,37.0,2.4488065405405406
8004,7002,10,5.011274509803922,34.0,1.1180179647058825
8004,7002,11,4.7693798449612395,43.0,1.0441996744186046
8004,7002,12,5.0475177304964545,47.0,1.0190203914893619
8004,7002,13,5.193010752688172,31.0,1.0164799096774193
8004,7002,14,4.885507246376811,46.0,1.0908526347826089
8004,7002,15,4.711111111111111,45.0,1.1215311644444443
8004,7002,16,4.616666666666667,32.0,1.11497086875
8004,7002,17,4.55177304964539,47.0,1.0809971021276594
8004,7002,18,4.735483870967743,62.0,1.074364235483871
8004,7002,19,5.563615023474178,71.0,1.1936316112676055
8004,7002,20,5.011016949152543,59.0,1.0771667220338985
8004,7002,21,4.860476190476191,35.0,1.0833157257142858
8004,7002,23,4.86875,32.0,1.14715766875
8004,7003,0,3.5502645502645502,63.0,0.8087572126984126
8004,7003,1,5.089130434782609,46.0,0.8330083782608695
8004,7003,2,4.015151515151516,33.0,0.9592641757575756
8004,7003,8,4.143262411347518,47.0,0.9111603702127661
8004,7003,9,3.3878378378378375,37.0,0.8320722756756757
8004,7003,10,4.097701149425287,58.0,0.8798650241379311
8004,7003,11,3.3546783625730994,57.0,0.7750242631578947
8004,7003,12,3.820108695652174,92.0,0.828460243478261
8004,7003,13,3.2958730158730156,105.0,0.7445879733333334
8004,7003,14,3.3435714285714293,70.0,0.82559142
8004,7003,15,3.3087837837837837,74.0,0.8135866135135136
8004,7003,16,3.3103603603603604,74.0,0.8916613513513514
8004,7003,17,3.0120879120879125,91.0,0.8617927274725274
8004,7003,18,3.2344632768361583,118.0,0.7771202813559323
8004,7003,19,3.5924836601307186,153.0,0.798464048366013
8004,7003,20,3.448809523809524,154.0,0.7778128324675325
8004,7003,21,3.2844339622641505,106.0,0.7847809867924528
8004,7003,22,3.186008230452675,81.0,0.8195712962962964
8004,7003,23,3.4812121212121205,55.0,0.8640692763636363
8004,7004,10,3.802777777777778,30.0,0.7065002600000001
8004,7004,11,4.190196078431372,34.0,0.8188700588235295
8004,7004,13,3.6035353535353543,33.0,0.7188385333333334
8004,7004,14,3.9508130081300816,41.0,0.9173237999999999
8004,7004,15,3.903763440860215,31.0,0.8664478903225806
8004,7004,16,3.9899999999999998,30.0,0.9194695866666666
8004,7004,17,3.7464285714285714,42.0,0.8042868238095238
8004,7004,18,3.8614583333333328,64.0,0.846915175
8004,7004,19,4.202272727272727,66.0,0.9131785303030303
8004,7004,20,3.846505376344086,62.0,0.7452282483870967
8004,7004,21,4.417156862745098,34.0,0.8931837000000001
8004,7004,22,3.180092592592593,36.0,0.7957292222222221
8004,7004,23,3.922043010752689,31.0,0.824397393548387
8004,7005,10,4.866666666666667,53.0,0.905177837735849
8004,7005,11,4.6527322404371585,61.0,0.8983283114754097
8004,7005,12,5.18062015503876,43.0,0.9910540279069767
8004,7005,13,4.5422413793103456,58.0,0.9428512620689654
8004,7005,14,5.114285714285715,49.0,0.9853102040816328
8004,7005,15,4.329761904761905,42.0,0.9740338761904762
8004,7005,16,3.8718749999999993,32.0,0.9052537499999999
8004,7005,17,5.001515151515151,33.0,1.1255626424242424
8004,7005,18,4.006862745098039,68.0,0.9066737558823529
8004,7005,19,5.244956140350877,76.0,1.0951982210526314
8004,7005,20,4.280246913580247,54.0,0.945934288888889
8004,7005,21,3.8181818181818175,44.0,0.9004988818181817
8004,7005,22,3.6941666666666664,40.0,0.9816974
8004,7006,0,4.508680555555555,48.0,1.1533603333333333
8004,7006,1,4.096,50.0,1.1065821839999999
8004,7006,3,4.588571428571429,35.0,1.2594235028571428
8004,7006,7,3.841666666666667,30.0,1.0246131333333333
8004,7006,8,4.672549019607843,51.0,1.0419687607843136
8004,7006,9,6.375988700564973,59.0,1.178091433898305
8004,7006,10,5.900277777777776,60.0,1.0608232833333333
8004,7006,11,6.7138020833333325,64.0,1.092590984375
8004,7006,12,6.531481481481481,90.0,1.0541177
8004,7006,13,6.889451476793249,79.0,1.0988329063291138
8004,7006,14,6.188262910798123,71.0,1.109084594366197
8004,7006,15,6.181837606837606,78.0,1.1046674820512818
8004,7006,16,6.2510101010101025,66.0,1.085816821212121
8004,7006,17,6.574193548387096,62.0,1.0673558193548385
8004,7006,18,6.746610169491525,59.0,1.1835468237288134
8004,7006,19,6.045659722222223,96.0,1.1035713770833333
8004,7006,20,6.226315789473685,76.0,1.1517368763157896
8004,7006,21,5.235714285714286,70.0,1.0598653428571427
8004,7006,22,5.745628415300547,61.0,1.2006731704918032
8004,7006,23,4.884693877551021,49.0,1.1518276285714286
8004,7007,0,5.687037037037037,45.0,1.4469754755555553
8004,7007,1,7.960852713178294,43.0,1.496311934883721
8004,7007,2,5.8261111111111115,30.0,1.5637420333333334
8004,7007,3,5.4070833333333335,40.0,1.5695088350000002
8004,7007,9,7.135555555555555,30.0,1.4172920933333333
8004,7007,10,7.234374999999999,32.0,1.41772795625
8004,7007,12,9.321705426356587,43.0,1.4592596883720932
8004,7007,13,8.59125,40.0,1.43553128
8004,7007,17,7.527631578947369,38.0,1.4632288684210526
8004,7007,18,9.118055555555557,36.0,1.5065210555555555
8004,7007,19,8.422564102564104,65.0,1.4048300246153846
8004,7007,20,8.575892857142856,56.0,1.4578896107142858
8004,7007,21,8.853990610328639,71.0,1.5075662450704226
8004,7007,22,7.41896551724138,58.0,1.5455213448275864
8004,7007,23,6.634358974358975,65.0,1.60612132
8004,7008,21,9.832828282828281,33.0,2.0277684
8004,7008,22,8.513247863247862,39.0,2.055416035897436
8004,7008,23,8.094298245614032,38.0,2.019298189473684
8004,8002,8,4.976315789473685,38.0,1.0206603684210527
8004,8002,9,4.535978835978836,63.0,1.002899815873016
8004,8002,10,4.9378787878787875,33.0,1.0187609878787878
8004,8002,11,5.045138888888888,48.0,1.0467415583333333
8004,8002,12,5.673049645390071,47.0,1.0854484680851064
8004,8002,13,5.988617886178862,41.0,1.1332108731707315
8004,8002,14,5.215957446808511,47.0,1.0371682680851064
8004,8002,17,5.149242424242424,44.0,1.1045924545454544
8004,8002,18,5.091242937853107,59.0,1.0676197898305084
8004,8002,19,5.623842592592593,72.0,1.0541177
8004,8002,20,5.0323529411764705,51.0,1.0242975764705882
8004,8002,21,4.755681818181818,44.0,0.9707246272727271
8004,8002,22,5.244444444444444,30.0,1.03319628
8004,8003,0,5.137179487179487,39.0,1.3006768410256409
8004,8003,11,4.425,30.0,0.8094980199999999
8004,8003,12,3.8661458333333334,32.0,0.7091154375000001
8004,8003,13,4.528888888888889,45.0,0.7900071244444444
8004,8003,14,4.4433333333333325,30.0,0.88674634
8004,8003,15,3.4338383838383844,33.0,0.6881147696969696
8004,8003,16,3.515151515151515,33.0,0.8422212666666666
8004,8003,17,3.7338383838383837,33.0,0.7573651575757575
8004,8003,18,3.8499999999999996,49.0,0.7928462775510204
8004,8003,19,4.28915343915344,63.0,0.8557601587301586
8004,8003,20,4.3782945736434105,43.0,0.7953133720930231
8004,8003,21,3.697863247863248,39.0,0.7885765999999998
8004,8003,22,3.8458333333333337,36.0,0.8077992722222221
8004,8003,23,5.774761904761904,35.0,1.299427097142857
8004,8005,9,4.075225225225225,37.0,0.7211583027027026
8004,8005,10,4.137962962962963,36.0,0.7769535888888889
8004,8005,11,4.36468253968254,42.0,0.7349319333333333
8004,8005,12,4.497916666666667,40.0,0.681153155
8004,8005,13,4.530729166666667,32.0,0.77700946875
8004,8005,15,4.646929824561404,38.0,1.0028729263157892
8004,8005,18,3.683333333333333,36.0,0.7429786333333334
8004,8006,8,5.729797979797979,33.0,1.214320181818182
8004,8006,9,6.835792349726776,61.0,1.2531745901639342
8004,8006,10,6.4,56.0,1.1650472071428573
8004,8006,11,6.877586206896552,58.0,1.1337522827586208
8004,8006,12,7.151333333333334,50.0,1.154540516
8004,8006,13,6.287853107344633,59.0,1.1494506372881355
8004,8006,14,5.104901960784313,34.0,0.9977908
8004,8006,15,6.595000000000001,40.0,1.274999615
8004,8006,16,5.78130081300813,41.0,1.1791359414634146
8004,8006,17,6.722348484848484,44.0,1.445479927272727
8004,8006,18,6.7119496855345915,53.0,1.342432479245283
8004,8006,19,6.080107526881721,62.0,1.2101198516129033
8004,8006,20,5.680081300813009,41.0,1.2662758146341462
8004,8006,21,5.8903225806451625,31.0,1.259438335483871
8004,8007,9,9.235470085470086,39.0,1.7512920410256407
8004,8007,10,9.350000000000001,31.0,1.5631363677419354
8004,8007,11,9.046666666666665,30.0,1.6490370533333334
8004,8007,12,10.104040404040404,33.0,1.6815164606060602
8004,8007,14,9.8875,40.0,1.753778265
8004,8007,17,7.872222222222223,33.0,1.579591593939394
8004,8007,18,9.540705128205127,52.0,1.7120901692307695
8004,8007,19,9.089197530864196,54.0,1.7848772703703704
8004,8007,20,7.955026455026455,63.0,1.6972150730158728
8004,8007,21,7.400564971751412,59.0,1.7424515118644068
8004,8007,22,6.4681372549019605,34.0,1.6775002823529412
8004,8007,23,6.59625,40.0,1.8499363299999998
8004,8008,21,9.349593495934958,41.0,2.2436554731707314
8004,8008,22,8.455,50.0,2.218957992
8004,9002,1,4.516296296296296,45.0,1.0324810177777777
8004,9002,2,4.414285714285715,70.0,1.0003197628571427
8004,9002,3,4.325320512820513,52.0,0.9925294961538461
8004,9002,9,4.647286821705427,43.0,0.9405282372093022
8004,9002,10,4.9810606060606055,44.0,0.9154950045454545
8004,9002,12,5.0359375,32.0,0.99829371875
8004,9002,16,4.411111111111111,33.0,0.9392693454545454
8004,9002,17,4.946666666666666,35.0,0.9798581542857144
8004,9002,18,4.931871345029239,57.0,0.9173237999999998
8004,9002,19,5.388418079096045,59.0,1.0348874508474577
8004,9002,20,5.263939393939395,55.0,0.9907682254545455
8004,9002,22,5.1450000000000005,30.0,0.9505834933333335
8004,9002,23,4.903703703703704,45.0,1.0110231511111112
8004,9003,0,5.484999999999999,40.0,1.06538308
8004,9003,1,4.798936170212766,47.0,0.9282810085106384
8004,9003,2,4.90962962962963,90.0,0.946649551111111
8004,9003,3,5.491666666666666,52.0,1.0036710807692306
8004,9003,9,4.470098039215686,68.0,0.8744869558823529
8004,9003,11,4.414516129032258,31.0,0.8155719806451612
8004,9003,12,4.102857142857142,35.0,0.8432941599999999
8004,9003,13,3.875396825396825,63.0,0.8205079492063494
8004,9003,14,4.44212962962963,36.0,0.9271586555555555
8004,9003,15,3.9895833333333326,32.0,0.87306695
8004,9003,16,4.1,31.0,0.9038261096774193
8004,9003,17,4.071212121212121,33.0,0.864166812121212
8004,9003,18,3.612068965517242,58.0,0.7611068310344827
8004,9003,19,4.57116402116402,63.0,0.9594731809523809
8004,9003,20,4.577298850574713,58.0,0.8998430379310345
8004,9003,21,6.078368794326241,47.0,1.6052310468085107
8004,9003,22,3.965789473684211,38.0,0.8474445631578947
8004,9003,23,5.0648484848484845,55.0,1.154335690909091
8004,9004,0,3.1605555555555553,30.0,0.8390025866666667
8004,9004,18,4.566287878787879,44.0,1.0636274363636364
8004,9004,19,4.218292682926831,41.0,0.8961276146341464
8004,9004,20,3.9907407407407405,36.0,0.8551853944444445
8004,9004,21,4.258095238095238,35.0,0.9320377657142856
8004,9004,23,3.890476190476191,35.0,0.9748002285714285
8004,9005,9,4.263392857142857,56.0,0.9434755750000001
8004,9005,10,4.69059829059829,39.0,0.9849986102564102
8004,9005,11,5.654504504504504,37.0,1.0717334486486487
8004,9005,12,6.271505376344087,31.0,1.0808535096774192
8004,9005,13,5.686011904761905,56.0,1.0888909392857145
8004,9005,17,4.160185185185186,36.0,1.0751285277777778
8004,9005,18,5.215151515151515,44.0,1.1810361045454547
8004,9005,19,4.775666666666666,50.0,1.0901669160000003
8004,9005,20,4.367441860465116,43.0,1.0610416046511628
8004,9005,22,4.833333333333334,38.0,1.220980847368421
8004,9006,7,4.366111111111111,30.0,1.276743066666667
8004,9006,8,5.946794871794872,52.0,1.2877814884615384
8004,9006,9,6.485436893203883,103.0,1.2502853087378643
8004,9006,10,7.508454106280194,69.0,1.40828911884058
8004,9006,11,8.439529914529913,78.0,1.2893289307692306
8004,9006,12,7.963815789473684,76.0,1.2749784394736843
8004,9006,13,7.739153439153438,63.0,1.2683131904761906
8004,9006,14,6.81497175141243,59.0,1.3371160474576271
8004,9006,15,5.721666666666667,50.0,1.208936208
8004,9006,16,5.619148936170213,47.0,1.2737754893617022
8004,9006,17,5.772435897435898,52.0,1.2859245576923077
8004,9006,18,5.931712962962964,72.0,1.2955187000000001
8004,9006,19,6.8976525821596235,71.0,1.5009928845070422
8004,9006,20,5.5841954022988505,58.0,1.2858071655172412
8004,9006,21,6.029924242424244,44.0,1.4758379318181818
8004,9006,22,5.1103703703703705,45.0,1.356494804444444
8004,9006,23,4.656666666666666,40.0,1.401332805
8004,9007,0,7.731182795698925,31.0,2.1456136193548385
8004,9007,7,5.738955823293172,83.0,1.6130240313253013
8004,9007,8,8.856284153005465,61.0,1.795337491803279
8004,9007,9,11.20990990990991,74.0,1.907720335135135
8004,9007,10,12.188000000000002,50.0,1.871018684
8004,9007,11,11.691975308641975,54.0,1.8268989259259258
8004,9007,12,13.086868686868685,33.0,2.013138036363636
8004,9007,13,10.498333333333331,30.0,1.85235034
8004,9007,15,10.583730158730159,42.0,2.0572729666666665
8004,9007,17,8.967543859649123,38.0,1.8875864157894737
8004,9007,18,9.836296296296297,45.0,1.95373876
8004,9007,19,8.786524822695036,47.0,1.9154570127659576
8004,9007,20,8.537634408602152,31.0,1.9229017290322579
8004,9007,21,8.666145833333333,32.0,2.082083625
8004,9007,23,7.467647058823529,34.0,2.0940353411764705
